,city,company,country,date,description,expired,indeedApply,jobkey,jobtitle,latitude,longitude,origin,snippet,source,sponsored,state
316,Mountain View,Intuit,US,"Fri, 04 Mar 2016 05:20:29 GMT","Description   Intuit is entrusted with the collective data of 37 million customers – a unique pool of data that covers the financial spectrum ranging from individual purchase history to business inventories. And with this data, Intuit is improving our customers’ lives so profoundly they can’t imagine going back to the old way of doing things.   Data is the catalyst that is powering new innovative products that will improve the lives of our customers and help Intuit grow its business   Come join the Intuit Data Engineering & Analytics (IDEA) team as a summer Data Engineer Intern focusing on Data Governance and work side-by-side with Intuit's data engineers, architects, data scientists, data analysts and product managers to develop big data platforms, real-time applications, large-scale distributed engineering operations and more   For example, we are developing peta-byte scale big data platforms, large-scale distributed services (i.e. multi-tenant profile services, a commerce graph, real-time data capture and audience segmentation…) and data-driven products/applications.   Our team uses the leading-edge big data technologies like AWS, Spark, Kafka, Cassandra, Hadoop, employs cutting-edge data science methods and continuously experiments with relevant emerging data technologies.   The objective of our summer internship program is to bring highly talented people into the organization and to put them to work on solving our most-important challenges. Our internship program is truly an 'early identification' program, focusing on identifying and investing in high potential university students early to encourage them to bring their talent back to Intuit after graduation.   We're looking for talented, innovative thinkers to join the IDEA team and apply your technical skills and innovative ideas to help us build data products that solve important, real-world customer problems.  Qualifications Must be currently enrolled in a degree seeking program BS or MS in Computer Science (or related degree) Strong software engineering skills, such as Agile development Solid understanding of object oriented design and programming languages Experience with at least one of the following: C#, Java, C++ Web front-end design and languages preferred (D/HTML, JavaScript, XML, Flex, CSS) Location:  Mountain View, CA Company Overview:   Imagine a career where your creative inspiration can fuel BIG innovation. Year-over-year, Intuit has been recognized as a best employer and is consistently ranked on Fortune’s “100 Best Companies To Work For” and Fortune World’s “Most Admired Software Companies” lists. Immerse yourself in our award winning culture while creating breakthrough solutions that simplify the lives of consumers and small businesses and their customers worldwide.   Intuit is expanding its social, mobile, and global footprint with a full suite of products and services that are revolutionizing the industry. Utilizing design for delight and lean startup methodologies, our entrepreneurial employees have brought more than 250 innovations to market – from QuickBooks®, Quicken®, and TurboTax®, to GoPayment, Mint.com, big data, cloud (SaaS, PaaS) and mobile apps. The breadth and depth of these customer-driven innovations mean limitless opportunities for you to turn your ingenious ideas into reality at Intuit.   Discover what it’s like to be part of a team that rewards taking risks and trying new things. It’s time to love what you do! Check out all of our career opportunities at: http://careers.intuit.com . EOE AA M/F/Vet/Disability.",false,false,ac371e17f5548e81,Data Governance Engineer Intern,37.392857,-122.07143,san+jose%2C+ca,"Side-by-side with Intuit's data engineers, architects, data scientists, data analysts. Data science methods and continuously experiments with relevant emerging...",Intuit,false,CA
317,Mountain View,Quora,US,"Wed, 02 Mar 2016 10:48:39 GMT","Imagine ways to make sharing and growing the world's knowledge easier, and being able to transform these ideas into reality. As a product engineer, you will be an advocate for the Quora community and responsible for creating and polishing features to keep people fully engaged with the product. At the same time, you should feel comfortable using data to inform product decisions that would maximize impact.   Quora truly takes our mission to heart: we grow and share the world's knowledge within the product and within the company. We have a strong culture of learning from our community qualitatively and quantitatively. Our product engineers use their deep technical knowledge and cutting-edge technologies to build the product. We also have a strong sense of product and empathize with the community. Balancing these skills lets us have a large impact on the product and on the world.   Responsibilities:  Work on a product team focused on a major user-facing area of Quora. Identify high impact features that achieve goals, and be able to explain rationale for your decisions. Design and implement product and platform features at massive scale with data-driven iteration. Drive projects from ideation to production using the full technology stack. Work with designers, fellow engineers and data scientists to prototype and implement functionality and analyze impact. Work quickly and effectively on multiple projects, prioritizing effectively to ship new features and scale up existing ones. Requirements:  Passion for experimentation and new ideas. Love of both the Quora product and community. Interest in using data and user research to inform product decisions. Experience with effective A/B testing is a plus. Experience with product development at major web and mobile companies. Ability to think holistically about a complex, social product, and map big picture metrics to a realistic actionable plan. Knowledge of Python and JavaScript a plus.",false,false,d79d07df8904e728,Software Engineer - Product,37.384617,-122.08242,san+jose%2C+ca,"Work with designers, fellow engineers and data scientists to prototype and implement functionality and analyze impact....",Quora,false,CA
318,Palo Alto,Stanford Health Care,US,"Fri, 11 Mar 2016 00:56:32 GMT","Job Description: Performs a wide range of medical laboratory tests used to diagnose, treat and prevent disease. Using technical knowledge and a theoretical understanding of the basis of the tests, records and validates the accuracy and quality of results to ensure conformity to specifications. Understands and applies the correct control measures and protocols in cases of abnormal results, reporting any discrepancies to a Senior, Reference, or Supervising Clinical Laboratory Scientist. Calibrates assays where the calibration is part of each run. Maintains supply inventory, performs and documents routine preventative maintenance and records is performance. Performs simple troubleshooting and reports instrument malfunctions to senior staff. Has an understanding and maintains current knowledge of specialty area(s) assigned in the laboratory.  Accurately performs and completes laboratory analysis on body fluids in accordance with laboratory protocols and policies. Adheres to all safety/health and state/federal regulatory requirements and the procedures, policies and Services Standard defined by the Hospitals. Applies the appropriate control measures in test with abnormal results. Handles results in accordance with protocol and notifies the necessary personnel. Demonstrates technical proficiency in all areas of assigned responsibility. Keeps abreast of new technical developments and acquires the necessary skills to adapt to technological changes. Maintains a current understanding of all procedures used in the assigned laboratory section(s) and can interpret the significance of normal and abnormal results. Performs clinical laboratory tests of varying complexity using standard procedures examining specimens for the purpose of providing information for the diagnosis, prevention, or treatment of disease. Performs maintenance and function checks on analytical equipment and perform operational checks necessary for proper test performance to assure accurate and reliable test results and reporting. Performs other duties as assigned by supervisors. Resolves problems related to clinical issues, equipment or testing by initiating research utilizing available reference material. Reports and/or escalates problems to management as appropriate. Using technical knowledge and theoretical understanding of the basis of tests, records and analyzes test results to validate accuracy, quality and conformity to specifications. All qualified applicants will receive consideration for employment without regard to race, sex, color, religion, national origin, protected veteran status or on the basis of disability.  Qualificiations: Minimum Qualifications: Any combination of education and experience that would likely provide the required knowledge, skills and abilities as well as possession of any required licenses or certifications is qualifying.  Education: Bachelor's degree in a work-related discipline/field from an accredited college or university  Experience: One (1) year of progressively responsible and directly related work experience  License/Certification: Clinical Laboratory Scientist (CLS)  Knowledge, Skills, and Abilities These are the observable and measurable attributes and skills required to perform successfully the essential functions of the job and are generally demonstrated through qualifying experience, education, or licensure/certification. Ability to analyze data, draw conclusions and interpret results Ability to communicate effectively, both orally and in writing Ability to learn new procedures and adapt to technological changes in the laboratory Ability to organize, prioritize, multi-task, and adapt to changing priorities Ability to solve problems and identify solutions Ability to work effectively with individuals at all levels of the organization Knowledge and technical proficiency in specialty areas assigned within the laboratory Knowledge of infection prevention policies and procedures Knowledge of local, state and federal regulatory requirements related to areas of functional responsibility T",false,false,58728621778ffb40,CLS Staff - CHEM HEMA & COAG-SHC Clinical Lab,37.417583,-122.15934,san+jose%2C+ca,"Clinical Laboratory Scientist (CLS). Resolves problems related to clinical issues, equipment or testing by initiating research utilizing available reference...",Stanford Health Care,false,CA
319,Palo Alto,Stanford Health Care,US,"Wed, 23 Mar 2016 06:37:22 GMT","Job Description: Performs a wide range of medical laboratory tests used to diagnose, treat and prevent disease. Using technical knowledge and a theoretical understanding of the basis of the tests, records and validates the accuracy and quality of results to ensure conformity to specifications. Understands and applies the correct control measures and protocols in cases of abnormal results, reporting any discrepancies to a Senior, Reference, or Supervising Clinical Laboratory Scientist. Calibrates assays where the calibration is part of each run. Maintains supply inventory, performs and documents routine preventative maintenance and records is performance. Performs simple troubleshooting and reports instrument malfunctions to senior staff. Has an understanding and maintains current knowledge of specialty area(s) assigned in the laboratory.  The essential functions listed are typical examples of work performed by positions in this job classification. They are not designed to contain or be interpreted as a comprehensive inventory of all duties, tasks, and responsibilities. Employees may also perform other duties as assigned. Employees must abide by all Joint Commission Requirements including but not limited to sensitivity to cultural diversity, patient care, patients rights and ethical treatment, safety and security of physical environments, emergency management, teamwork, respect for others, participation in ongoing education and training, communication and adherence to safety and quality programs, sustaining compliance with National Patient Safety Goals, and licensure and health screenings. Must perform all duties and responsibilities in accordance with the Service Standards of the Hospital(s). Accurately performs and completes laboratory analysis on body fluids in accordance with laboratory protocols and policies.  Adheres to all safety/health and state/federal regulatory requirements and the procedures, policies and Services Standard defined by the Hospitals.  Applies the appropriate control measures in test with abnormal results. Handles results in accordance with protocol and notifies the necessary personnel.  Demonstrates technical proficiency in all areas of assigned responsibility. Keeps abreast of new technical developments and acquires the necessary skills to adapt to technological changes.  Maintains a current understanding of all procedures used in the assigned laboratory section(s) and can interpret the significance of normal and abnormal results.  Performs clinical laboratory tests of varying complexity using standard procedures examining specimens for the purpose of providing information for the diagnosis, prevention, or treatment of disease.  Performs maintenance and function checks on analytical equipment and perform operational checks necessary for proper test performance to assure accurate and reliable test results and reporting.  Performs other duties as assigned by supervisors.  Resolves problems related to clinical issues, equipment or testing by initiating research utilizing available reference material. Reports and/or escalates problems to management as appropriate.  Using technical knowledge and theoretical understanding of the basis of tests, records and analyzes test results to validate accuracy, quality and conformity to specifications.  All qualified applicants will receive consideration for employment without regard to race, sex, color, religion, national origin, protected veteran status or on the basis of disability.  Qualificiations: Any combination of education and experience that would likely provide the required knowledge, skills and abilities as well as possession of any required licenses or certifications is qualifying.  Education: Bachelor's degree in a work-related discipline/field from an accredited college or university  Experience: One (1) year of progressively responsible and directly related work experience  License/Certification: Clinical Laboratory Scientist (CLS) or for Microbiology, Virology, Cytology or Genomics  Knowledge, Skills, and Abilities These are the observable and measurable attributes and skills required to perform successfully the essential functions of the job and are generally demonstrated through qualifying experience, education, or licensure/certification.  Ability to analyze data, draw conclusions and interpret results Ability to communicate effectively, both orally and in writing Ability to learn new procedures and adapt to technological changes in the laboratory Ability to organize, prioritize, multi-task, and adapt to changing priorities Ability to solve problems and identify solutions Ability to work effectively with individuals at all levels of the organization Knowledge and technical proficiency in specialty areas assigned within the laboratory Knowledge of infection prevention policies and procedures Knowledge of local, state and federal regulatory requirements related to areas of functional responsibility",false,false,b70b4b65b2abab1d,CLS - CHEM HEMA & COAG-SHC CLIN LAB,37.417583,-122.15934,san+jose%2C+ca,"Clinical Laboratory Scientist (CLS) or for Microbiology, Virology, Cytology or Genomics. Resolves problems related to clinical issues, equipment or testing by...",Stanford Health Care,false,CA
320,Palo Alto,Ascent Services Group,US,"Tue, 08 Mar 2016 16:35:03 GMT","Ascent Pharma is seeking a Manager of Biostatistics for a Well Established Pharma  ***APPLY TODAY OR REFER A FRIEND! We offer a terrific referral bonus!  Madelene Marinas/ Sr. Clinical Recruiter  Please send your resume directly to: mmarinas@ascentsg.com  Manager, Biostatistics  Palo Alto, CA  DESCRIPTION  The Manager, Biostatistics will be acting as a project-level and study-level statistician.  This role is responsible for statistical aspects of study design, for coordinating the analysis, validation, and study documentation, and for publication of data from all phases of studies.  This position will work collaboratively with clinical development, pharmacology, clinical drug supply, project management, regulatory affairs, medical affairs, medical writing and especially with data management, clinical operations, biostatistics, and clinical data analysis and will oversee the work of statistics and programming external vendors.  RESPONSIBILITIES  Provide timely and scientifically sound statistical expertise to clinical development projects.  Participate in department and cross-functional meetings to optimize clinical study designs, endpoints, and analysis strategies.  Collaborate with members of project teams to establish project timelines and to develop and implement protocols  Work closely with data management, clinical operations, clinical data analysis, and other biostatisticians to develop and validate study-specific data capture systems  Develop statistical analysis plans, coordinate and perform data analysis and validation as necessary, and provide data interpretation.  Manage CROs regarding statistical issues and activities to ensure timely delivery of analysis results. Provide guidelines and standards to CROs to ensure quality of deliverables. Participate in CRO selection process.  Attend regulatory meetings to support and defend clinical programs.  Collaborate with clinical scientists, thought leaders, and medical writers, both internally and externally, in the publication of study data.  Stay current with new developments in statistics, drug development and regulatory guidance through literature review, conference attendance, etc.  QUALIFICATIONS  MS or PhD in statistics, mathematics, or related field, with 8+ years (MS) or 4+ years (PhD) of industry experience in clinical trials.  Advanced knowledge of clinical trial design and analysis  Proficient in US drug development regulatory requirements as they relate to statistics  Experience in contributing to NDAs or BLAs  Familiarity with pharamcokinetic/pharmacodynamic data, a plus  Proficient in using SAS; knowledge of other statistical applications and programming languages a plus  Experience using CDISC SDTM and ADaM models and standards  Experience supporting publication of analysis results (e.g. abstracts, posters, manuscripts) a plus  Excellent in both oral and written communications.  PHYSICAL DEMANDS & WORK ENVIRONMENT  Occasional mobility within office environment.  Routinely sitting for extended periods of time.  Constantly operating a computer, printer, telephone and other similar office machinery.  Work indoors in normal office environment with little exposure to excessive noise, dust, fumes, vibrations and temperature changes.  Frequent computer use at workstation.  May move from one work location to another occasionally.  Responsibilities may require a work schedule that may include working outside of ""normal work hours, in order to meet business demands.  Occasional public contact requiring appropriate business apparel.",false,false,fbb90654c7f43c3e,Manager of Biostatistics,37.406593,-122.15385,san+jose%2C+ca,"This position will work collaboratively with clinical development, pharmacology, clinical drug supply, project management, regulatory affairs, medical affairs,...",Ascent Services Group,false,CA
321,Sunnyvale,Cepheid,US,"Tue, 01 Mar 2016 03:19:40 GMT","Start your career with us today and make a big impact on healthcare! Our college recruiting program is the gateway for your entry into the exciting world of molecular diagnostics by enabling you to put your academic training and passion to work for a global company whose products impact healthcare every day.   Our Software Quality department works closely with Software Engineering, Manufacturing Engineering to ensure successful new product introductions.   As a Software Quality Engineering Intern, you will have an opportunity to gain professional experience in software testing and understand how a product gets transferred from R&D; to Manufacturing to market.   The estimated duration is 3 months in length with potential for extension as appropriate. The internship will be 40 hours a week in the summer months with the potential to go part-time while school is in session.   Responsibilities:  You will collaborate with the Software Engineers and R&D; Scientists to test new software designs, work with instruments, and suggest improvements to help assure that software quality meets FDA requirements. You will also assist in issue investigation, data analysis, and report write-ups. You will learn the fundamentals of FDA requirements for medical device testing, acquire hands-on experience with instrument manufacturing test designs and methods, and learn how to create and use data driven testing. The candidate may also work with other cross-functional groups.  Required Knowledge - Skills - and Abilities:  Currently enrolled in a college or university working towards a degree in Engineering (Biomedical, Computer Science or Bio Engineering) Completion of upper division hands-on lab coursework Proficiency with software programming using Java, C++, Python etc. Analytical/troubleshooting skills and self-motivated Willing to learn new concepts, technologies, products, and tools Excellent interpersonal, written, and oral communication skills  Preferred Qualifications:  • Junior or Senior level student preferred  • Knowledge of cloud computing  • Experience with mobile software testing   Physical Demands:  Ability to lift up to 20 pounds   Options: Apply for this job online Apply  Share  Refer this job to a friend Refer   Share on your newsfeed   Your application choices are:  Cepheid administers its personnel policies and conducts its employment practices in a manner that treats each employee and applicant for employment on the basis of merit and experience, without regard to race, creed, color, national origin, sex (including pregnancy, childbirth, or related medical conditions), age, physical or mental disability, marital status, sexual orientation, citizenship status, ancestry, religion, gender identity, or any other protected characteristic as established by law.   Cepheid is an E-Verify employer. E-Verify is an Internet based system operated by the Department of Homeland Security (DHS) in partnership with the Social Security Administration (SSA) that allows participating employers to electronically verify the employment eligibility of their newly hired employees in the United States. Click on the attached links for more information:   E-Verify Poster (PDF) English Right to Work Poster (PDF) English   E-Verify Poster (PDF) Spanish Right to Work Poster (PDF) Spanish",false,false,3ebac3961bfa14e8,Software Quality Engineering Intern,37.368134,-122.03297,san+jose%2C+ca,"You will collaborate with the Software Engineers and R&amp;D Scientists to test new software designs, work with instruments, and suggest improvements to help assure...",Cepheid,false,CA
322,Fremont,Tesla Motors,US,"Wed, 16 Mar 2016 08:50:00 GMT",The Role ,false,false,164728837ac03e74,"Full Stack Web Developer - Fremont, CA",37.49627,-121.94823,san+jose%2C+ca,Design user interfaces for a variety of audiences ranging from technicians to engineers to data scientists....,Tesla Motors,false,CA
323,Fremont,Ardelyx,US,"Tue, 08 Mar 2016 11:26:07 GMT","We are currently seeking a Principal Investigator to join our experienced drug discovery and development team and lead our Cardio-renal Disease Biology effort in Fremont CA. The successful candidate willspearhead the cardio-renal therapeutic strategy and lead drug discovery programs from target identification through IND-enabling studies in a matrixed organization. In support of the company?s drug discovery and development efforts, the Principal Investigator will also directly supervise a group of in vitro biologists focused on the identification and evaluation of new targets, new molecules and mechanisms involved in cardio-renal pathophysiology. Responsibilities ? Reports to the Chief Scientific Officer, has broad responsibility for the metabolic group, including senior scientific contributors, and collaborative activities. ? Responsible for leading the strategy, review, assessment, planning and execution of all activities related to our metabolic drug discovery project portfolio ? Provide a leadership role in developing relevant in vitro biochemical, cell-based and biophysical assays critical to the evaluation of compound activity, as well as assisting in the design of adequate animal models in the field of cardio-renal disorders (e.g. ESRD, CKD, mineral dysregulation, etc.). ? Assist the clinical development team in providing IND-enabling data ? Responsible for tracking group performance and driving continuous improvement. Understand how to organize group efforts, including contracted off-site scientists in order to deliver on goals. ? Ensure budget, timeline, staffing and other corporate/program goals are met ? Provide documented opinion to the executive team on new therapeutic opportunities and serve as the company liaison for collaborations with partners regarding disease area activities. Requirements ? Ph.D. in biology (or a related discipline) with a minimum of 10 years of industrial experience ? A broad knowledge and proven ability to develop in vitro assays and systems for compound evaluation in metabolic disorders (e.g. ESRD, CKD, mineral dysregulation, etc.) and a deep working knowledge of the animal models required to progress candidate molecules. ? Connections with key opinion leaders in fields relevant to the disease area is important ? Experience/knowledge in gut physiology and the role of intestinal receptorItransporters is a plus ? A commitment to high-quality research and the execution of research plans in a timely and organized manner ? Strongwritten and communication skills; and an ability to work effectively with a diverse team of co-workers in a dynamic environment At Ardelyx, you will experience an innovative and dynamic research environment. We are seeking the best in class scientists, advanced thinkers, and people who thrive on collaboration to co-create the future. You will be working with some of the industry's best scientists in a team environment focused on world class research. We offer competitive compensation and benefits and stock options. Ardelyx?, Inc is an Equal Opportunity Employer.",false,false,833b4632a743be2e,Principal Investigator - Cardiorenal Disease,37.557503,-122.064125,san+jose%2C+ca,"Assist the clinical development team in providing IND-enabling data. To organize group efforts, including contracted off-site scientists in order to deliver on...",StartUpHire,false,CA
324,Palo Alto,Stanford Health Care,US,"Tue, 01 Mar 2016 03:38:55 GMT","Job Description: Performs a wide range of medical laboratory tests used to diagnose, treat and prevent disease. Using technical knowledge and a theoretical understanding of the basis of the tests, records and validates the accuracy and quality of results to ensure conformity to specifications. Understands and applies the correct control measures and protocols in cases of abnormal results, reporting any discrepancies to a Senior, Reference, or Supervising Clinical Laboratory Scientist. Calibrates assays where the calibration is part of each run. Maintains supply inventory, performs and documents routine preventative maintenance and records is performance. Performs simple troubleshooting and reports instrument malfunctions to senior staff. Has an understanding and maintains current knowledge of specialty area(s) assigned in the laboratory.  Accurately performs and completes laboratory analysis on body fluids in accordance with laboratory protocols and policies. Adheres to all safety/health and state/federal regulatory requirements and the procedures, policies and Services Standard defined by the Hospitals. Applies the appropriate control measures in test with abnormal results. Handles results in accordance with protocol and notifies the necessary personnel. Demonstrates technical proficiency in all areas of assigned responsibility. Keeps abreast of new technical developments and acquires the necessary skills to adapt to technological changes. Maintains a current understanding of all procedures used in the assigned laboratory section(s) and can interpret the significance of normal and abnormal results. Performs clinical laboratory tests of varying complexity using standard procedures examining specimens for the purpose of providing information for the diagnosis, prevention, or treatment of disease. Performs maintenance and function checks on analytical equipment and perform operational checks necessary for proper test performance to assure accurate and reliable test results and reporting. Performs other duties as assigned by supervisors. Resolves problems related to clinical issues, equipment or testing by initiating research utilizing available reference material. Reports and/or escalates problems to management as appropriate. Using technical knowledge and theoretical understanding of the basis of tests, records and analyzes test results to validate accuracy, quality and conformity to specifications.  All qualified applicants will receive consideration for employment without regard to race, sex, color, religion, national origin, protected veteran status or on the basis of disability.  Qualificiations: Minimum Qualifications: Any combination of education and experience that would likely provide the required knowledge, skills and abilities as well as possession of any required licenses or certifications is qualifying.  Education: Bachelor's degree in a work-related discipline/field from an accredited college or university  Experience: One (1) year of progressively responsible and directly related work experience  License/Certification: Clinical Laboratory Scientist (CLS)  Knowledge, Skills, and Abilities These are the observable and measurable attributes and skills required to perform successfully the essential functions of the job and are generally demonstrated through qualifying experience, education, or licensure/certification. Ability to analyze data, draw conclusions and interpret results Ability to communicate effectively, both orally and in writing Ability to learn new procedures and adapt to technological changes in the laboratory Ability to organize, prioritize, multi-task, and adapt to changing priorities Ability to solve problems and identify solutions Ability to work effectively with individuals at all levels of the organization Knowledge and technical proficiency in specialty areas assigned within the laboratory Knowledge of infection prevention policies and procedures Knowledge of local, state and federal regulatory requirements related to areas of functional responsibility The Physical Requirements and Working Conditions in which the job is typically performed are available from the Occupational Health Department. Reasonable accommodations will be made to enable individuals with disabilities to perform the essential functions of the job.",false,false,d7b3fa4b74301cbf,CLS - Relief CHEM HEMA & COAG-SHC Clinical Lab,37.417583,-122.15934,san+jose%2C+ca,"Clinical Laboratory Scientist (CLS). Resolves problems related to clinical issues, equipment or testing by initiating research utilizing available reference...",Stanford Health Care,false,CA
325,Fremont,Ardelyx,US,"Tue, 08 Mar 2016 11:26:08 GMT","Department: Translational Biology Reports to: Senior Director, Biology FLSA Status: Exempt Version: 12/23/2016 PURPOSE OF THE JOB Ardelyx is seeking a highly motivated and accomplished bioinformatics scientist to join our translational biology team focused on Cardio-Renal and GI diseases. The successful candidate will play a lead role in the design, execution, analysis and interpretation of experiments generating large genomic data-sets, including NGS data, in support of the company?s drug discovery and development efforts. This will involve utilizing both global, unbiased approaches as well as mechanistic hypothesis testing strategies to gain a detailed insight into drug target biology and drug candidate mechanism of action. In addition, systems biology approaches and pathway analysis tools will be applied to publically available and internally generated ?omic? data to interrogate human Cardio-Renal and GI disease pathogenesis and support new drug target identification, target selection, target validation and translational science strategies. MAJOR DUTIES AND RESPONSIBILITIES ? As a member of the translational biology team design, execute, analyze and interpret experiments generating NGS/RNAseq/proteomic data ? Communicate and present bioinformatics concepts, data and interpretations to cross-functional drug discovery teams ? Contribute to the development of translational strategies for drug discovery projects, by using bioinformatics approaches to provide a deep understanding of target biology and drug mechanism of action ? Access, curate, integrate and analyze publically available omics data-sets to provide insight into human CardioRenal and GI disease pathophysiology and enable new drug target identification. Utilize these datasets and pathway analysis tools to define predictive biomarkers of drug efficacy for multiple internal drug discovery programs. PREFERRED QUALIFICATIONS  Education and/or Job Experience: ? Ph.D. in bioinformatics (or related discipline) with three or, M.S. in bioinformatics (or related discipline) with seven or more years of drug discovery research experience in industry. ? Alternatively, formal training in bioinformatics along with a Ph.D. in biology (or related discipline) with three or, M.S. in biology (or related discipline) with seven or more years experience of applying bioinformatics approaches to drug discovery research in industry. ? Possess broad bioinformatics experience including generation and analysis of NGS data (prior experience with Illumina platform preferred) and expertise in systems and pathway biology. ? Demonstrate a track record of using bioinformatics approaches to make biological discoveries, as evidenced by peer-reviewed publications. ? Experience in Cardio-Renal or GI disease biology is not required, but would be a distinct advantage. At Ardelyx, you will experience an innovative and dynamic research environment. We are seeking the best in class scientists, advanced thinkers, and people who thrive on collaboration to co-create the future. You will be working with some of the industry's best scientists in a team environment focused on world class research. We offer competitive compensation and benefits and stock options. Ardelyx?, Inc is an Equal Opportunity Employer.",false,false,7fc3717d282f96bb,Bioinformatics Scientist,37.557503,-122.064125,san+jose%2C+ca,"Scientists, advanced thinkers, and people who thrive on collaboration to co-create the future. Some of the industry's best scientists in a team environment...",StartUpHire,false,CA
326,Sunnyvale,Comcast,US,"Tue, 15 Mar 2016 21:50:40 GMT","Comcast's Technology & Product organization works at the intersection of media and technology. Our innovative teams are continually developing and delivering products that transform the customer experience. From creating apps like TVGo to new features such as the Talking Guide on the X1 platform, we work every day to make a positive impact through innovation in the pursuit of building amazing products that are enjoyable, easy to use and accessible across all platforms. The team also develops and supports our evolving network architecture, including next-generation consumer systems and technologies, infrastructure and engineering, network integration and management tools, and technical standards.  At Comcast Silicon Valley Innovation Center (CSV) we're changing the way America views entertainment. Literally. If you love being on the cutting edge, we would love for you to be a part of changing Comcast's history.  We're looking for a dedicated and passionate Data Scientist to join our cloud networking team. If you enjoy digging into massive data sets, finding patterns and relationships and transforming them into business insights, we'd love to speak with you. As you can imagine, millions of Comcast customers interact with our eco-system through set-top boxes, PC's, mobile apps, and devices. We are looking for someone who can aggregate and analyze all these interactions and help us drive our efforts around personalization and various new business initiatives. Your role is equal parts scientist, statistician & software developer.  We practice Agile/Scrum methodology and we program in a variety of languages such as Python, C/C++, Java & GoLang. We are building a large scale and high performance cloud based networking service platform that will deliver the next generation of Internet services across private and public networks.  Responsibilities: * Help design a Big Data Analytics pipeline (acquire - > ETL - > model - > analyze) for data from various sources (e.g. Voice, Video, Home)  * Evaluate commercial and open source offerings around Machine Learning & Analytics  * Rapidly test hypotheses by developing prototypes & running experiments  * Integrate the data pipeline into our Personalization platform  * Present and defend architectural, design, and technical choices to internal and external audiences.  * Work with a team of strong developers to turn innovative ideas into products  * Collaborate with local & remote teams (e.g. Philadelphia, DC) and break down Data Silos!  * Be current with advances in Data Science e.g. products, publications, patents, standards  * Innovate on your own ideas during our Hack Days  Desired Qualifications: * 3+ years' experience in a dedicated Data Science or similar (Big Data, Data Mining) role  * 2+ years' developing high-performance production code  * Proficiency with scripting languages  * Comcast Innovation Center fosters a dynamic and fast-paced engineering culture. So your start-up experience is a plus!  * Good understanding of modern, scalable, high availability solutions  *  Prior experience with many of the following: * Algorithms for rules engines, personalization, and analytics  * Predictive modeling  * Data mining  * Machine learning  * Graph analysis  * Data visualization  *  Familiarity with languages & tools like these: * Relational databases e.g. MySQL, Postgresql  * NoSQL databases e.g. Cassandra, Redis  * Hadoop/Pig/Hive/Hbase and related technologies  * R, Python data tools e.g. NumPy, SciPy, Pandas  * Scala, Clojure  * Open source contributions, conference presentations, patents, publications  * Management/leadership experience  About Comcast Silicon Valley  Looking for an environment with a startup vibe where your ideas affect millions of users and go from conception to deployment in a matter of days or weeks instead of months? Comcast Silicon Valley Innovation Center is hiring talented, focused and dynamic people to build a growing set of products. We are looking for people who thrive in a dynamic, cross-functional, collaborative and casual culture where passionate, skilled people let the best idea win. We offer awesome benefits including: free lunches, discounted Comcast courtesy services (yep that includes all the premium channels, Blast HSI, and home phone), and free on-site access to the Moffett Towers Fitness Club.  Core Responsibilities:  Collaborates with project stakeholders to identify product and technical requirements. Conducts analysis to determine integration  needs.  Designs new software and web applications, supports applications under development, and customizes current applications. Develops software update process for existing applications. Assists in the roll-out of software releases. Trains junior Software Development Engineers on internally developed software applications. Oversees the researching, writing, and editing of documentation and technical requirements, including evaluation plans, test results,  technical manuals, and formal recommendations and reports.  Keeps current with technological developments within the industry. Monitors and evaluates competitive applications and products. Reviews  literature, patents, and current practices relevant to the solution of assigned projects.  Provides technical leadership throughout the design process and guidance with regards to practices, procedures, and techniques. Serves  as a guide and mentor for junior level Software Development Engineers.  Assists in tracking and evaluating performance metrics. Ensures team delivers software on time, to specification, and within budget. Works with Quality Assurance team to determine if applications fit specification and technical requirements. Displays expertise in knowledge of engineering methodologies, concepts, and skills and their application in the area of specified  engineering specialty.  Displays expertise in process design and redesign skills. Presents and defends architectural, design, and technical choices to internal  audiences.  Consistent exercise of independent judgment and discretion in matters of significance. Regular, consistent and punctual attendance. Must be able to work nights and weekends, variable schedule(s) as necessary. Other duties and responsibilities as assigned.  Job Specification:  Bachelors Degree or Equivalent, advanced degree preferred Engineering, Computer Science Generally requires 7-11 years related experience  Comcast is an EOE/Veterans/Disabled/LGBT employer",false,false,99e2754c156b2f56,Senior Software Engineer,37.4011,-122.00549,san+jose%2C+ca,"3+ years' experience in a dedicated Data Science or similar (Big Data, Data Mining) role. Evaluate commercial and open source offerings around Machine Learning ...",Comcast,false,CA
